id,type,source,target,dataset
relationship--fc7c27b4-e18f-486a-b7f8-9eb61eec23f2,uses,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,malware--64fa0de0-6240-41f4-8638-f4ca7ed528fd,enterprise
relationship--fc825f8c-ee7a-4b03-9d67-cd736d61b893,uses,malware--80a014ba-3fef-4768-990b-37d8bd10d7f4,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,enterprise
relationship--fc857925-ff28-49f9-ba76-7ec2d29ba939,uses,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,attack-pattern--6add2ab5-2711-4e9d-87c8-7a0be8531530,enterprise
relationship--fc86f198-f9d7-4b95-b26a-9cb9b922f2f1,uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,enterprise
relationship--fc89b538-26d8-434a-954f-e7d0b384b506,uses,malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc,enterprise
relationship--fc8c8854-724f-4f2b-a297-1ae56c8726fd,uses,intrusion-set--3ea7add5-5b8f-45d8-b1f1-905d2729d62a,attack-pattern--60c4b628-4807-4b0b-bbf5-fdac8643c337,enterprise
relationship--fc8ef14d-1a07-4f96-85c3-b62ba6bcffc1,mitigates,course-of-action--2f316f6c-ae42-44fe-adf8-150989e0f6d3,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84,enterprise
relationship--fc901b6f-3575-443c-9ba3-32ca1bebf7af,uses,malware--a7881f21-e978-4fe4-af56-92c9416a2616,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--fc99ba1c-8782-4864-9009-77f8338cb3ed,uses,malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,enterprise
relationship--fc9a56ec-ef5f-4e45-b004-fe395d6b6d3f,uses,malware--d1b7830a-fced-4be3-a99c-f495af9d9e1b,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--fc9b992b-d38d-46f5-84b5-13c0e116a717,uses,malware--647215dd-29a6-4528-b354-ca8b5e08fca1,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--fc9d110c-be6f-4976-90f9-1efde4a668e5,uses,intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,enterprise
relationship--fca4685f-76c5-4089-b318-8f2ebab802d0,uses,intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,enterprise
relationship--fca5a1c7-8548-4621-97b5-023572344ae4,subtechnique-of,attack-pattern--d245808a-7086-4310-984a-a84aaaa43f8f,attack-pattern--ae7f3575-0a5e-427e-991b-fe03ad44c754,enterprise
relationship--fca5a601-68fd-4b20-ad1e-0592cadecb73,uses,intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd,malware--8b880b41-5139-4807-baa9-309690218719,enterprise
relationship--fca5e5e4-e615-44d5-901e-225fccd329cc,uses,malware--a5789a26-2b7b-4b2d-a25f-31182468d4bb,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--fcacc3e1-f343-4013-97cf-ce5d5f700c13,uses,malware--ae91fb8f-5031-4f57-9839-e3be3ed503f0,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--fcad9dc8-fa79-491e-91ec-35a2a9cd55e8,uses,malware--df350889-4de9-44e5-8cb3-888b8343e97c,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--fcb42350-a01d-46f7-b172-cd327f61061c,uses,malware--47e4b55a-7803-4bf5-822c-906a1ecbdd6e,attack-pattern--ea4c2f9c-9df1-477c-8c42-6da1118f2ac4,enterprise
relationship--fcb54b68-a92c-49c8-a021-c9e0ef1a402c,uses,malware--457a5e8d-d964-4130-bde3-c07bb41a093e,attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7,enterprise
relationship--fcb6fc55-8fa6-4ec7-a5a3-51de7dd90c1d,uses,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--0af0ca99-357d-4ba1-805f-674fdfb7bef9,enterprise
relationship--fcc12c1f-1a46-49f4-a872-99cb97968bf0,uses,malware--40d3e230-ed32-469f-ba89-be70cc08ab39,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--fcc1d2e7-f41d-4a06-85c6-f00ea602ddac,uses,intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960,tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,enterprise
relationship--fcc47ea4-e7bf-4d33-8601-f2fe47d2021e,subtechnique-of,attack-pattern--28170e17-8384-415c-8486-2e6b294cb803,attack-pattern--3d333250-30e4-4a82-9edc-756c68afc529,enterprise
relationship--fcc98412-8534-42d7-873a-6f8a26721e27,uses,malware--03acae53-9b98-46f6-b204-16b930839055,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,enterprise
relationship--fccaf542-b2ae-4814-a366-2fe6ab4c809a,uses,malware--326af1cd-78e7-45b7-a326-125d2f7ef8f2,attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3,enterprise
relationship--fcd2604b-6954-4bd8-b0c6-22221b6dd1ce,uses,malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--fcd35640-6e11-4562-a28b-7439ba8ec6f2,uses,tool--11f8d7eb-1927-4806-9267-3a11d4d4d6be,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,enterprise
relationship--fcd3bc09-f88b-43d7-989d-10f7058e655e,uses,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--c325b232-d5bc-4dde-a3ec-71f3db9e8adc,enterprise
relationship--fcd9182a-516c-425f-82ec-61cdb0bfc731,uses,malware--308b3d68-a084-4dfb-885a-3125e1a9c1e8,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,enterprise
relationship--fcd9b8a1-60c0-4d6b-9742-77f9104f8e56,uses,malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407,attack-pattern--cbb66055-0325-4111-aca0-40547b6ad5b0,enterprise
relationship--fcddadbd-d32b-4cc6-afd4-de3c8629f260,uses,intrusion-set--fd66436e-4d33-450e-ac4c-f7810f1c85f4,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,enterprise
relationship--fcdfad8a-73d5-4d8f-ab0d-24f847d675a0,uses,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,malware--0852567d-7958-4f4b-8947-4f840ec8d57d,enterprise
relationship--fcdffbd7-5e2c-40ec-8444-b707fb4947d3,uses,malware--554e010d-726b-439d-9a1a-f60fff0cc109,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,enterprise
relationship--fce01f90-b298-4a34-8c15-0a84c351ba19,uses,malware--29a0bb87-1162-4c83-9834-2a98a876051b,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,enterprise
relationship--fce13b14-c974-4de2-9dfb-7ad45bca85f0,mitigates,course-of-action--20f6a9df-37c4-4e20-9e47-025983b1b39d,attack-pattern--19bf235b-8620-4997-b5b4-94e0659ed7c3,enterprise
relationship--fce2d07b-7bc7-497a-b21a-75a23fbccf50,uses,malware--37cc7eb6-12e3-467b-82e8-f20f2cc73c69,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,enterprise
relationship--fce7fac2-91da-4903-95dc-fb54650c0859,uses,malware--f6ae7a52-f3b6-4525-9daf-640c083f006e,attack-pattern--c21d5a77-d422-4a69-acd7-2c53c1faa34b,enterprise
relationship--fce88056-31db-43be-be76-fb1aaf076ed1,uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,enterprise
relationship--fcee0cef-7d5b-49da-928c-2a3d0cfd06b0,uses,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,malware--a7881f21-e978-4fe4-af56-92c9416a2616,enterprise
relationship--fcef9b21-8ad5-4c9d-bb04-a5db2053a223,uses,campaign--1a0576df-df21-4775-843e-844d8a58a94b,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,enterprise
relationship--fcfa67b5-03dc-4d92-bc34-0f483d48bc6a,subtechnique-of,attack-pattern--a750a9f6-0bde-4bb3-9aae-1e2786e9780c,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,enterprise
relationship--fcfb3ce0-01a0-4f92-8e18-b323202d095d,uses,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,enterprise
relationship--fcfb5392-d5d3-451d-be1f-3cdb5ee264d8,uses,malware--909617c3-6d87-4330-8f32-bd3af38c3b92,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,enterprise
relationship--fcfe071b-e527-44e9-9970-9243a354f563,uses,malware--4c59cce8-cb48-4141-b9f1-f646edfaadb0,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,enterprise
relationship--fd074370-f9d4-43a1-bf1f-0afdb46ab28b,uses,tool--4b57c098-f043-4da2-83ef-7588a6d426bc,attack-pattern--b6075259-dba3-44e9-87c7-e954f37ec0d5,enterprise
relationship--fd094102-e496-4dcf-bbf1-1630a762019d,uses,malware--6f6f67c9-556d-4459-95c2-78d272190e52,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,enterprise
relationship--fd0c41df-35a7-4593-996c-0f9bdd6f4749,uses,malware--80a014ba-3fef-4768-990b-37d8bd10d7f4,attack-pattern--0533ab23-3f7d-463f-9bd8-634d27e4dee1,enterprise
relationship--fd119308-f4b9-4d06-adf2-08a76baee7d9,uses,intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2,tool--c8655260-9f4b-44e3-85e1-6538a5f6e4f4,enterprise
relationship--fd135724-b4b3-470a-95c6-43191f99dcb6,uses,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,enterprise
relationship--fd14f3b8-b18a-4b35-822e-cfd8cd103728,uses,campaign--a543ef15-91ea-4aa9-9c10-267d56e1ee82,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,enterprise
relationship--fd1836cc-0329-4501-812a-676dd234679e,uses,malware--cad3ba95-8c89-4146-ab10-08daa813f9de,attack-pattern--365be77f-fc0e-42ee-bac8-4faf806d9336,enterprise
relationship--fd1a359c-c834-4368-915c-bd278e179d5c,uses,malware--a4578560-42cf-4075-9fa2-056f0058c881,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,enterprise
relationship--fd1e07f7-2ec2-4af3-a90c-17d142bd8fa8,uses,malware--bdad6f3b-de88-42fa-9295-d29b5271808e,attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,enterprise
relationship--fd2f1a44-2ae7-4df0-b53c-42bc96af2da1,uses,malware--495b6cdb-7b5a-4fbc-8d33-e7ef68806d08,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,enterprise
relationship--fd348c91-a296-4bd0-b31c-894141a2827c,uses,malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,attack-pattern--494ab9f0-36e0-4b06-b10d-57285b040a06,enterprise
relationship--fd37b358-d005-4662-a200-771f89d491f4,uses,malware--1b9f0800-035e-4ed1-9648-b18294cc5bc8,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,enterprise
relationship--fd385a66-84ba-4bd5-8ab2-afd7c7699e57,uses,malware--0a6ec267-83a9-41a5-98c7-57c3ff81e11f,attack-pattern--0a5231ec-41af-4a35-83d0-6bdf11f28c65,enterprise
relationship--fd38c0fc-72d8-4638-b6e7-1f6c5964ab5c,mitigates,course-of-action--eb88d97c-32f1-40be-80f0-d61a4b0b4b31,attack-pattern--4cbc6a62-9e34-4f94-8a19-5c1a11392a49,enterprise
relationship--fd3fde9b-3e7b-4e74-baff-94dc573c8366,uses,campaign--37764c78-2a99-46d1-a7ea-6454b9bf93a0,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,enterprise
relationship--fd419d0b-d019-47f2-83a5-a8459ee9ed4b,uses,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,malware--95e2cbae-d82c-4f7b-b63c-16462015d35d,enterprise
relationship--fd44a14f-1ca5-4356-a6fe-c5507a77d490,subtechnique-of,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,enterprise
relationship--fd44d6f1-25c5-4365-8a68-323bfc0b3f22,uses,malware--cfc75b0d-e579-40ae-ad07-a1ce00d49a6c,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,enterprise
relationship--fd47b0c7-e1d9-4e6d-8081-4e56ecb1ad03,mitigates,course-of-action--93e7968a-9074-4eac-8ae9-9f5200ec3317,attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335,enterprise
relationship--fd492de4-85fc-42a3-a499-d49d55c3b252,uses,malware--b0381480-d5ba-4dd8-a39e-fb8f1afea3a0,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--fd49b386-9455-4a23-b5eb-b673e58b9d3a,uses,intrusion-set--6b9ebeb5-20bf-48b0-afb7-988d769a2f01,attack-pattern--a2fdce72-04b2-409a-ac10-cc1695f4fce0,enterprise
relationship--fd4c608f-ebfc-4c17-947d-f79e854b4bb1,uses,malware--929d0d4d-b7c6-4ee8-81eb-43c849294e27,attack-pattern--853c4192-4311-43e1-bfbb-b11b14911852,enterprise
relationship--fd507797-cc28-4271-9a4c-d1fbe726722b,uses,malware--6f6f67c9-556d-4459-95c2-78d272190e52,attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4,enterprise
relationship--fd518b7a-b35d-4689-89f6-525efbeee18f,uses,intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d,tool--cf23bf4a-e003-4116-bbae-1ea6c558d565,enterprise
relationship--fd534cf2-9818-492b-9f11-6e5e7994d77b,uses,malware--4816d361-f82b-4a18-aa05-b215e7cf9200,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,enterprise
relationship--fd5f7b22-1af7-40f7-a43f-47fd6352c634,uses,malware--0bf64997-7ce1-43e5-b01a-bcd2bf5dc87f,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,enterprise
relationship--fd6055a0-7db2-4135-a87f-156354c97f0b,uses,malware--d69c8146-ab35-4d50-8382-6fc80e641d43,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4,enterprise
relationship--fd68dcb1-686c-4e48-9b6c-26c98a4f43e5,uses,tool--1244e058-fa10-48cb-b484-0bcf671107ae,attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,enterprise
relationship--fd6bd6fd-4a75-4094-ac67-bc14cb6b44bb,uses,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,enterprise
relationship--fd6f5d49-889b-42df-b955-ddff0847f5bf,uses,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--c9e0c59e-162e-40a4-b8b1-78fab4329ada,enterprise
relationship--fd72611b-1995-45a2-9b89-26f56823eb6b,uses,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,malware--4b72b6a7-72be-45d9-af02-fdcf0fc6d358,enterprise
relationship--fd763f17-409d-428b-825c-f731b0ad88cc,uses,intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,enterprise
relationship--fd78292b-d484-4d08-baa4-f6b58bb63622,uses,intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,enterprise
relationship--fd79762c-1718-4c6b-adaa-a9a004bcdbca,uses,malware--c26f1c05-b861-4970-94dc-2f7f921a3074,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,enterprise
relationship--fd7bcf0a-5546-4c0d-adcc-aff6963d06f5,uses,intrusion-set--9b36c218-4d80-4ec6-a68d-cc2886bbe410,attack-pattern--a0e6614a-7740-4b24-bd65-f1bde09fc365,enterprise
relationship--fd7ca8e8-82fc-443d-945a-fcef3352ec8a,subtechnique-of,attack-pattern--19bf235b-8620-4997-b5b4-94e0659ed7c3,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,enterprise
relationship--fd7d0ecd-7d16-424f-8d5c-9af1604290fa,uses,malware--6490afef-d88e-4e2b-b9d9-a472508ca59d,attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,enterprise
relationship--fd85679a-eee9-4795-b841-59b203740610,uses,intrusion-set--46599a4a-77ee-4697-9474-2683b6464859,malware--3d7048f1-012e-468c-a18b-1bf98037d62c,enterprise
relationship--fd857fa3-3aef-448e-9792-d7512eb740ea,uses,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--6c2957f9-502a-478c-b1dd-d626c0659413,enterprise
relationship--fd864eec-92f0-4401-8f1e-38130cc6d2e2,uses,malware--51f78dfc-52f9-424e-8753-bb4246188313,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,enterprise
relationship--fd8fa359-c13e-4641-9c3e-d03218daee0c,uses,intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,malware--3161d76a-e2b2-4b97-9906-24909b735386,enterprise
relationship--fd93333d-ec77-4f0d-be90-64860d67bdf5,uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--fd9834dc-0323-408b-b217-3f3aa27b50ac,uses,intrusion-set--090242d7-73fc-4738-af68-20162f7a5aae,attack-pattern--cdfc5f0a-9bb9-4352-b896-553cfa2d8fd8,enterprise
relationship--fd9b9c3a-544b-43e1-b4f4-aab6e646eb31,uses,malware--a4f57468-fbd5-49e4-8476-52088220b92d,attack-pattern--58a3e6aa-4453-4cc8-a51f-4befe80b31a8,enterprise
relationship--fd9c0570-d19a-49b6-a354-d3eaa25b00f2,uses,tool--3a53b207-aba2-4a2b-9cdb-273d633669e7,attack-pattern--6faf650d-bf31-4eb4-802d-1000cf38efaf,enterprise
relationship--fd9cf3cc-51cd-4f13-b90e-2b8e274a4cc1,mitigates,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1,enterprise
relationship--fda1acb3-8e87-4fff-ae19-7e6a2ff9d6c3,uses,intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,tool--b07c2c47-fefb-4d7c-a69e-6a3296171f54,enterprise
relationship--fdabe7d2-71e9-4f3e-9a29-9d45ca273cdd,mitigates,course-of-action--65401701-019d-44ff-b223-08d520bb0e7b,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,enterprise
relationship--fdaeae13-b9f2-4ae5-b4ae-c74fde73adcd,uses,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,enterprise
relationship--fdb02bf4-a950-4ae7-b07c-a3ed0322ef6e,uses,malware--47afe41c-4c08-485e-b062-c3bd209a1cce,attack-pattern--c32f7008-9fea-41f7-8366-5eb9b74bd896,enterprise
relationship--fdb22ee1-d90b-496b-a7f7-baf155a1930c,uses,malware--c9ccc4df-1f56-49e7-ad57-b383e1451688,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,enterprise
relationship--fdbb45a4-1151-4c21-909c-1c653c883544,uses,malware--c9ccc4df-1f56-49e7-ad57-b383e1451688,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,enterprise
relationship--fdbd14e9-fffa-4120-a979-24eead47ffa4,uses,malware--63686509-069b-4143-99ea-4e59cad6cb2a,attack-pattern--0f4a0c76-ab2d-4cb0-85d3-3f0efb8cba0d,enterprise
relationship--fdc0030c-ed38-49b0-afcc-266e19aa363e,uses,malware--9abdda30-08e0-4ab1-9cf0-d447654c6de9,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d,enterprise
relationship--fdc4c379-e6e6-4454-933d-2a9a4a78cf98,uses,malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--fdc9c7e3-4467-4f57-af5b-156cf2f9d189,uses,malware--d20b397a-ea47-48a9-b503-2e2a3551e11d,attack-pattern--6836813e-8ec8-4375-b459-abb388cb1a35,enterprise
relationship--fdcda836-4a21-45d2-8269-31b82aa3c08e,uses,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,enterprise
relationship--fdd3d41d-beca-4b12-9330-8f26dd82367c,uses,campaign--808d6b30-df4e-4341-8248-724da4bac650,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,enterprise
relationship--fdd492a3-197b-4663-95c6-25d972dd7088,uses,campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--fdd7f2b3-08e4-4f55-ba94-4b5e6d619da8,uses,malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--fdde385f-3781-47fa-9cb7-ef7c5b903e63,mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--bbe5b322-e2af-4a5e-9625-a4e62bf84ed3,enterprise
relationship--fdde7cd5-dd87-4280-b2df-6bd01fae8ea6,uses,malware--532c6004-b1e8-415b-9516-f7c14ba783b1,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,enterprise
relationship--fde26c5e-7f17-4119-b5d1-86a7fbe4a184,uses,malware--6f6b2353-4b39-40ce-9d6d-d00b7a61e656,attack-pattern--b80d107d-fa0d-4b60-9684-b0433e8bdba0,enterprise
relationship--fde62a7a-0ed1-4077-8275-ebb63eecdd2a,uses,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,attack-pattern--d273434a-448e-4598-8e14-607f4a0d5e27,enterprise
relationship--fde8c63b-13e7-47d0-836f-f8b5291bf2bd,uses,malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b,attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,enterprise
relationship--fdea1dc1-4b00-411e-a5d3-cd72688237b5,uses,malware--21c0b55b-5ff3-4654-a05e-e3fc1ee1ce1b,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--fded4f08-6cb0-4259-a6a9-f0d62537164f,uses,intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924,attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,enterprise
relationship--fdedfad5-5cb7-436a-8522-6df3f6de42b1,uses,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--fdf161e2-46dc-41ee-bec4-9b18c8b1e6d9,uses,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,malware--49abab73-3c5c-476e-afd5-69b5c732d845,enterprise
relationship--fdf3767f-49ad-43f3-943c-486099ffa3a8,uses,malware--d6e55656-e43f-411f-a7af-45df650471c5,attack-pattern--a718a0c8-5768-41a1-9958-a1cc3f995e99,enterprise
relationship--fdf56c06-8e42-4cb5-b6e0-a7ec55355ff6,uses,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--d511a6f6-4a33-41d5-bc95-c343875d1377,enterprise
relationship--fdf8d947-f896-4797-9c6f-00b211a602a6,uses,intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,enterprise
relationship--fdf9f632-03ce-4e8c-88bf-3798bb7f5ef4,uses,malware--196f1f32-e0c2-4d46-99cd-234d4b6befe1,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--fe028d0f-b02e-4856-8593-c71a07b9519b,uses,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,enterprise
relationship--fe061ca4-3182-49b7-a70c-96c58e19d9bc,subtechnique-of,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,enterprise
relationship--fe0c8388-46fb-4064-9837-56a23339ffaa,uses,malware--dc5d1a33-62aa-4a0c-aa8c-589b87beb11e,attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,enterprise
relationship--fe16ff68-56ac-4e5f-9566-8b79125f0dcf,uses,intrusion-set--319fd652-edde-46b2-9987-3519493989f5,attack-pattern--4f9ca633-15c5-463c-9724-bdcd54fde541,enterprise
relationship--fe18ff64-8ea8-4e21-97b5-5c46a57a39d9,uses,malware--8d242fb4-9033-4f13-8a88-4b9b4bcd9a53,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,enterprise
relationship--fe1c5e06-ea4b-4286-af2d-984a095f7924,uses,malware--7ba0fc46-197d-466d-8b9f-f1c64d5d81e5,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,enterprise
relationship--fe213f16-3667-4c29-8434-cea26be64f31,mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--d21bb61f-08ad-4dc1-b001-81ca6cb79954,enterprise
relationship--fe229513-0cd9-4e9a-a333-2748ef03dfbc,uses,malware--af2ad3b7-ab6a-4807-91fd-51bcaff9acbb,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--fe26276a-d93c-400b-8907-1fcc9415ee38,uses,campaign--519ee082-8ab6-439b-988f-a8a3f02c8d30,attack-pattern--045d0922-2310-4e60-b5e4-3302302cb3c5,enterprise
relationship--fe2aa2b2-6508-40e1-b0cf-13c66ae43064,uses,malware--8dbadf80-468c-4a62-b817-4e4d8b606887,attack-pattern--d45a3d09-b3cf-48f4-9f0f-f521ee5cb05c,enterprise
relationship--fe2eb5b7-7ae1-4df1-a49e-ad13f50510e8,uses,malware--3d57dcc4-be99-4613-9482-d5218f5ec13e,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,enterprise
relationship--fe3872cb-5e08-4a04-9162-a6868ef95952,uses,intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,enterprise
relationship--fe3b8cb8-8ff1-4abf-ac98-ce31108e5bb5,uses,malware--8caa18af-4758-4fd3-9600-e8af579e89ed,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--fe3bcb4a-bb14-4068-a9d3-be2f68137f51,uses,malware--50c44c34-3abb-48ae-9433-a2337de5b0bc,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,enterprise
