id,type,source,target,dataset
relationship--c0121974-44ba-425d-9445-2d6598a5bc66,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--d1f1337e-aea7-454c-86bd-482a98ffaf62,mobile
relationship--c021d9b9-3850-425d-b3d2-6b7bd7e62b95,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--667e5707-3843-4da8-bd34-88b922526f0d,mobile
relationship--c052da1e-4a1e-48bb-9b8d-b68839d4347e,uses,malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--c056b1d4-c70b-403e-b396-18840865ca7d,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--c0d2e769-fb30-4aba-a39d-875e6926513a,uses,malware--6ceb0644-0ae9-4ee1-a659-3888687cb03b,attack-pattern--9ef14445-6f35-4ed0-a042-5024f13a9242,mobile
relationship--c0f03d23-03d6-4457-b783-792d1b8f2994,uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--c1453cd9-44bb-4dd2-bdbd-eb06a239d38c,subtechnique-of,attack-pattern--d916f176-a1ca-4a78-9fdd-4058bc28162e,attack-pattern--c6a146ae-9c63-4606-97ff-e261e76e8380,mobile
relationship--c14efc74-8a5c-4a2d-b9ba-a231738c90dd,uses,malware--ddbe5657-e21e-4a89-8221-2f1362d397ec,attack-pattern--16d73b64-5681-4ea0-9af4-4ad86f7c96e8,mobile
relationship--c1512591-7440-4a69-93b9-fe439a4c197e,subtechnique-of,attack-pattern--9558a84e-2d5e-4872-918e-d847494a8ffc,attack-pattern--0d95940f-9583-4e0f-824c-a42c1be47fad,mobile
relationship--c16c7904-3c85-49de-a0f4-872f4227d775,uses,malware--6fcaf9b0-b509-4644-9f93-556222c81ed2,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--c186864b-0af9-42eb-92ba-b8a6952e89b6,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--c1abb6fd-04b4-4b0e-89f4-fd3f160ea3a6,uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--c1cafa91-9891-4e65-b75d-d83ef6838653,uses,malware--5aff44ab-5a41-49bb-b5d1-b4876d0437f4,attack-pattern--4c58b7c6-a839-4789-bda9-9de33e4d4512,mobile
relationship--c2536a3c-bb84-42b7-8ac6-05f26205a4ad,uses,malware--e110f94a-e2c5-4f5f-ba78-9c2ab6d2d9e4,attack-pattern--24a77e53-0751-46fc-b207-99378fb35c08,mobile
relationship--c264d954-8b5f-4be1-acf0-6387b7f04fae,uses,malware--96ea1e13-d50f-45f1-b0cf-4ac9bc5a2d62,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--c30d659c-dd17-4fb0-9b88-2f29427f273b,uses,malware--f5ff006c-702f-4ded-8e60-ca6c540d91bc,attack-pattern--2204c371-6100-4ae0-82f3-25c07c29772a,mobile
relationship--c32cbb0c-b5d7-44ad-94aa-43e2fbade91d,uses,malware--24c8f6db-71e0-41ef-a1dc-83399a5b17e5,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--c340b30d-0ad5-4e90-94ce-b6a6b229a7c4,uses,malware--838f647e-8ff8-48bd-bbd5-613cee7736cb,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--c368c932-7d5a-40e3-a18b-f30e82b9e4e6,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--c374c9ce-ff30-4daa-bdec-8015a507746a,uses,malware--3a913bac-4fae-4d0e-bca8-cae452f1599b,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--c3e1aa57-a721-488f-8ac7-4fcb0f987153,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--c40cba48-7714-4d03-b748-cadd03360e7a,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--c41d817e-913e-4574-b8d4-370de9f0034b,uses,malware--f082fc59-0317-49cf-971f-a1b6296ebb52,attack-pattern--1ff89c1b-7615-4fe8-b9cb-63aaf52e6dee,mobile
relationship--c49cdcb7-3cb8-40ed-a745-0cebad20b1fd,uses,malware--108b2817-bc01-404e-8e1b-8cdeec846326,attack-pattern--52eff1c7-dd30-4121-b762-24ae6fa61bbb,mobile
relationship--c4d71eb8-2099-44b9-be45-758f9e6a771a,uses,malware--a76b837b-93cc-417d-bf28-c47a6a284fa4,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--c4e73a6c-d523-4f3c-bcb6-200f63867fb4,uses,malware--21170624-89db-4e99-bf27-58d26be07c3a,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--c50b4da7-f0e1-4f6d-969c-dbc739d49d7c,uses,malware--c6abcaf8-1765-41f8-9fe5-03d42fd0f6c0,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--c546dd04-2060-44bf-ba1e-d1c1edc54687,uses,malware--f79c01eb-2954-40d8-a819-00b342f47ce7,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--c574251b-93ad-4f55-8b84-2700dfab4622,uses,malware--52c994fa-b6c8-45a8-9586-a4275cf19307,attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,mobile
relationship--c58a26af-cc4c-41a2-b884-9a4fa8a2ad5c,uses,tool--1622fd3d-fcfc-4d02-ac49-f2d786f79b81,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--c5cb9fb4-2593-412f-82f8-a04a125bd429,mitigates,course-of-action--bcecd036-f40e-4916-9f8e-fd0ccf0ece8d,attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,mobile
relationship--c5db5bb5-9877-43cd-8851-5aa62405dcb2,uses,malware--6fcaf9b0-b509-4644-9f93-556222c81ed2,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--c6241ba3-e0f9-48a7-9ed7-a5544a090081,uses,malware--6a7aaab1-3e0a-48bb-ba66-bbf7665c0a65,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--c6464a84-e23b-412f-b435-5b23853d3643,uses,malware--41e3fd01-7b83-471f-835d-d2b1dc9a770c,attack-pattern--ed2c05a1-4f81-4d97-9e1b-aff01c34ae84,mobile
relationship--c65661a6-6047-4901-ac2c-3ca4b1bbbb28,uses,malware--05c4f87c-be8f-46ea-8d9a-2a0aad8f52c1,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--c659256c-82e3-4f4c-ac70-3d2400cf6695,uses,malware--3271c107-92c4-442e-9506-e76d62230ee8,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--c6759fbe-ae7c-438e-9b30-dff3cc0b8e6c,uses,malware--f082d7dd-20a9-4157-93c0-75e7aea09e42,attack-pattern--351ddf79-2d3a-41b4-9bef-82ea5d3ccd69,mobile
relationship--c6770405-985b-4e24-8b09-01bce16426da,uses,malware--a3dad2be-ce62-4440-953b-00fbce7aba93,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--c6adc765-20b4-48ef-ad5a-27fbd26c63c8,uses,intrusion-set--8332952e-b86b-486b-acc3-1c2a85d39394,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--c6d7f454-8dc1-4928-a668-f71aba491e45,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--c720fd30-5694-42b7-bf77-d948f7ba2b6f,uses,malware--21b7e0b0-0dea-4ccc-8ad4-8da51fe3a901,attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,mobile
relationship--c75f3a08-b58f-4681-8ef0-75fa634503b9,uses,malware--24c8f6db-71e0-41ef-a1dc-83399a5b17e5,attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,mobile
relationship--c773998e-a140-4498-827a-573df96e4331,uses,malware--95811c0a-abe0-4e7f-a0cc-b0662ced5807,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--c7d382f1-6fa7-4d6b-bd18-9a0e9d9ee17c,mitigates,course-of-action--8220b57e-c400-4525-bf69-f8edc6b389a8,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--c7f876d4-99f2-41ac-993c-57a3f2b4e0eb,uses,malware--2aec175b-4429-4048-8e09-3ef6cbecfc64,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--c81757a7-16b1-4b48-ae52-3d375f533dfd,subtechnique-of,attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,attack-pattern--cc6e0637-76d2-4af3-a604-9d8d3ff8a6b3,mobile
relationship--c836cf05-3e52-4b6e-8ade-a3e620dd32ad,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--351ddf79-2d3a-41b4-9bef-82ea5d3ccd69,mobile
relationship--c83c84e8-a556-4efe-ae24-75970ee8ad4b,uses,malware--d05f7357-4cbe-47ea-bf83-b8604226d533,attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,mobile
relationship--c8559423-10b0-4d5e-9057-65cbfd7ee1c0,uses,malware--e110f94a-e2c5-4f5f-ba78-9c2ab6d2d9e4,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--c86918a3-6e41-4dfb-8b18-650fff596801,uses,malware--f666e17c-b290-43b3-8947-b96bd5148fbb,attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,mobile
relationship--c877df57-0b8b-4286-aebb-6cca709638f3,uses,malware--f082d7dd-20a9-4157-93c0-75e7aea09e42,attack-pattern--986f80f7-ff0e-4f48-87bd-0394814bbce5,mobile
relationship--c89f8f8d-222b-4b83-9fa4-47fd716a271f,uses,malware--5a5dca4c-03c1-4b99-bfcf-c206e20aa663,attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,mobile
relationship--c8bfe893-49d8-4d6c-8f7d-5cd9fc932dee,uses,malware--5aff44ab-5a41-49bb-b5d1-b4876d0437f4,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--c90bfd4c-3c7e-4528-b5f6-574ef29ecdc9,mitigates,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,attack-pattern--7827ced0-95e7-4d05-bdcf-0d8f2d37a3d3,mobile
relationship--c9769c36-d89b-40eb-92cb-8faa7d37a140,mitigates,course-of-action--649f7268-4c12-483b-ac84-4b7bca9fe2ee,attack-pattern--0b761f2b-197a-40f2-b100-8152cb957c0c,mobile
relationship--c9b3d86a-9c5e-4fe3-9c1c-dbd0bb89a74b,uses,malware--9ed10b5a-ff20-467f-bf2f-d3fbf763e381,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--c9c22e0d-c427-42ef-ae76-beb8ae9f6bf2,uses,malware--838f647e-8ff8-48bd-bbd5-613cee7736cb,attack-pattern--dd818ea5-adf5-41c7-93b5-f3b839a219fb,mobile
relationship--ca06c79e-8cbd-480a-92a4-cd7cdaaf81c1,uses,malware--93799a9d-3537-43d8-b6f4-17215de1657c,attack-pattern--be63612f-a48f-44f2-a7a6-1763509fcf80,mobile
relationship--ca486783-9413-4f39-8d2f-3adcb3e79127,uses,malware--3d6c4389-3489-40a3-beda-c56e650b6f68,attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,mobile
relationship--ca4eb452-4a2f-41d7-a015-81f43e96737e,uses,malware--0626c181-93cb-4860-9cb0-dff3b1c13063,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--ca568149-9971-4d15-b3db-ff7dabd49695,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,mobile
relationship--ca8c38e6-8343-4f5e-929d-2759a0d49d59,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,mobile
relationship--ca9e5e50-49e9-44cc-a0a4-4ec8633a9506,uses,malware--f3975cc0-72bc-4308-836e-ac701b83860e,attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,mobile
relationship--cacc0b72-9d73-4381-90e9-545ba908722c,uses,malware--ff8e0c38-be47-410f-a2d3-a3d24a87c617,attack-pattern--d1f1337e-aea7-454c-86bd-482a98ffaf62,mobile
relationship--cb2fcc6e-2728-4961-96f4-583e24c45e28,uses,malware--3cf81957-489a-469f-b013-362d548a96c1,attack-pattern--51636761-2e35-44bf-9e56-e337adf97174,mobile
relationship--cb5465c0-a577-45b1-becf-305e0bd47497,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,mobile
relationship--cb5a81bb-a3c6-4d7c-836c-c0bd6227b48f,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--d3bc5020-f6a2-41c0-8ccb-5e563101b60c,mobile
relationship--cb80178a-5f9c-41bd-95a2-a7c5fe23c12c,subtechnique-of,attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,mobile
relationship--cbb07bef-f1da-41f6-b786-4a255e8bf985,uses,malware--feae299d-e34f-4fc9-8545-486d0905bd41,attack-pattern--32063d7f-0a39-440d-a4a3-2694488f96cc,mobile
relationship--cbb48fa1-0677-4a07-bdbf-eda1827e52f1,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--eb6cf439-1bcb-4d10-bc68-1eed844ed7b3,mobile
relationship--cbf17fea-141e-44b8-831c-b3cc41066420,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,mobile
relationship--cc0b8984-f561-4453-a2be-9be8bd62561e,uses,malware--ec13d292-6d8d-4c7a-b07c-a2bd2402569a,attack-pattern--39dd7871-f59b-495f-a9a5-3cb8cc50c9b2,mobile
relationship--cc345ae4-0d60-4f21-98b3-596c15118745,uses,malware--4b53eb01-57d7-47b4-b078-22766b002b36,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--cc3cf438-7206-46df-a4a4-999472ea6a9a,uses,malware--f79c01eb-2954-40d8-a819-00b342f47ce7,attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,mobile
relationship--cc3e1864-0b7b-4ca1-b123-d9c7553f3398,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--cc4ae06f-0258-4fe9-b63a-334d283e766d,uses,intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,mobile
relationship--cc81b56c-cf73-4307-b950-e80246985195,mitigates,course-of-action--bcecd036-f40e-4916-9f8e-fd0ccf0ece8d,attack-pattern--dfe29258-ce59-421c-9dee-e85cb9fa90cd,mobile
relationship--ccb6f906-a785-4695-91a5-f1bc210892dc,uses,malware--feae299d-e34f-4fc9-8545-486d0905bd41,attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,mobile
relationship--cce1848e-5f32-429a-8c9d-e32367052675,uses,malware--a3dad2be-ce62-4440-953b-00fbce7aba93,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--cce49043-52b0-407c-b4f0-0f4727351d4b,uses,malware--0ec9593f-3221-49b1-b597-37f307c19f13,attack-pattern--4c58b7c6-a839-4789-bda9-9de33e4d4512,mobile
relationship--cce5d90f-edff-454d-bafa-caf33b71ed6c,uses,malware--22b596a6-d288-4409-8520-5f2846f85514,attack-pattern--351c0927-2fc1-4a2c-ad84-cbbee7eb8172,mobile
relationship--cce82a76-5390-473d-9e7c-9450d1509d1d,uses,malware--52c994fa-b6c8-45a8-9586-a4275cf19307,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,mobile
relationship--ccf741d0-9a3d-4b37-822e-a74267032279,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--ccfffa97-17fd-4826-9a16-c9d8174fb8ac,uses,malware--c19cfc89-5ac6-4d2d-a236-70d2b32e007c,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--cd1ad516-d953-40cb-b0d5-b384ceb410f2,uses,malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,mobile
relationship--cd440baa-9989-486e-b34b-d9469ffc79a5,uses,malware--95811c0a-abe0-4e7f-a0cc-b0662ced5807,attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,mobile
relationship--cd503879-ccb4-4d47-af5a-90fe7e37c438,uses,malware--86fc6f0c-86d9-473e-89f3-f50f3cb9319b,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--cd6a9777-a8fd-43ca-91dc-cafc7d4b7df3,uses,malware--c19cfc89-5ac6-4d2d-a236-70d2b32e007c,attack-pattern--1b51f5bc-b97a-498a-8dbd-bc6b1901bf19,mobile
relationship--cd7a2294-1e14-42e8-b870-d99d73443b88,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--11c2c2b7-1fd4-408f-bc2e-fe772ef9df5e,mobile
relationship--cd7f9e74-e134-408d-aeb2-1ce19d4dd4e3,uses,campaign--d0695b5f-b761-49e0-b3e3-2e5307f8def3,malware--1393fb21-d09f-4ce8-96cf-1bcc9881765f,mobile
relationship--cda58372-ae70-4716-8baf-cc06cb884ad6,uses,malware--0b9c5d11-651a-4378-b129-5c584d0242c5,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--cdb9788e-7d16-482e-92b6-cbde0b3de357,uses,malware--aef537ba-10c2-40ed-a57a-80b8508aada4,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--cde60121-3d7c-47c8-abeb-582854425599,uses,malware--dfdac962-9461-47f0-a212-36dfce2a97e6,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,mobile
relationship--cdf06664-903e-499b-86b4-b7bcce3c0740,uses,malware--ec13d292-6d8d-4c7a-b07c-a2bd2402569a,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--ce51f1b3-7813-4517-bbcf-7ae8abf6d2ef,uses,malware--22faaa56-a8ac-4292-9be6-b571b255ee40,attack-pattern--a8e971b8-8dc7-4514-8249-ae95427ec467,mobile
relationship--ce645a25-160f-443d-b288-fdd108b78a06,uses,malware--f666e17c-b290-43b3-8947-b96bd5148fbb,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--ce6c7f21-91a5-4d63-bd03-a6b57e025afe,mitigates,course-of-action--8ccd428d-39da-4e8f-a55b-d48ea1d56e58,attack-pattern--46d818a5-67fa-4585-a7fc-ecf15376c8d5,mobile
relationship--ce8cc50a-f3c9-4a6a-b6be-f3e8bdd293bd,uses,malware--c41a8b7c-3e42-4eee-b87d-ad8a100ee878,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--cea64a5c-1a69-4714-a6b9-2c6764f1fcab,uses,malware--6d5c257d-e6de-4c95-a7e8-09ac9386007d,attack-pattern--e3b936a4-6321-4172-9114-038a866362ec,mobile
relationship--ced70cea-b2ac-45b8-9f7d-779eedbdf06c,uses,malware--c19cfc89-5ac6-4d2d-a236-70d2b32e007c,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--cf26d49c-1d1b-4861-9d6e-959f4f15b73a,uses,malware--363bc05d-13cb-4e98-a5b7-e250f2bbdc2b,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--cf2cfc6e-896a-4c99-b286-41f8dbd6fa4c,uses,malware--ec13d292-6d8d-4c7a-b07c-a2bd2402569a,attack-pattern--0b761f2b-197a-40f2-b100-8152cb957c0c,mobile
relationship--cf4243f5-562a-457f-bb15-d45a2047f7ca,uses,malware--3049b2f2-e323-4cdb-91cb-13b37b904cbb,attack-pattern--dd818ea5-adf5-41c7-93b5-f3b839a219fb,mobile
relationship--cf80894a-07e5-4c45-83a6-ed1eed81d2d8,uses,malware--93799a9d-3537-43d8-b6f4-17215de1657c,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--cf879fe8-9c31-48de-9e49-668d6cda67c5,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--f856eaab-e84a-4265-a8a2-7bf37e5dc2fc,mobile
relationship--cfa1d194-7401-46ba-bfed-5f311aeb22d3,uses,malware--d05f7357-4cbe-47ea-bf83-b8604226d533,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--d01b311d-8741-4b58-b127-88fecb2b0544,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,mobile
relationship--d056308f-dca7-493e-b152-6f77fa13155d,uses,malware--5aff44ab-5a41-49bb-b5d1-b4876d0437f4,attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,mobile
relationship--d0669f8d-0aa2-416f-9ec4-a991a2000d3e,mitigates,course-of-action--78671282-26aa-486c-a7a5-5921e1616b58,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--d09a4d42-45bd-4b2a-aef4-3aa3982115ad,subtechnique-of,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,attack-pattern--a8c31121-852b-46bd-9ba4-674ae5afe7ad,mobile
relationship--d09abcd8-49bf-4d0f-8b17-0db7ada10ec2,uses,malware--0626c181-93cb-4860-9cb0-dff3b1c13063,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--d0c039cb-c815-4d9c-a100-a45f923bc65b,uses,malware--ddbe5657-e21e-4a89-8221-2f1362d397ec,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--d0c21324-62e3-46e5-823b-ea0c03a4885d,uses,malware--6a7aaab1-3e0a-48bb-ba66-bbf7665c0a65,attack-pattern--2bb20118-e6c0-41dc-a07c-283ea4dd0fb8,mobile
relationship--d1318f71-7f70-4820-a3fc-0d05af038733,uses,malware--e110f94a-e2c5-4f5f-ba78-9c2ab6d2d9e4,attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,mobile
relationship--d13724d0-a5e2-433b-86bf-ead04359edec,mitigates,course-of-action--25dc1ce8-eb55-4333-ae30-a7cb4f5894a1,attack-pattern--233fe2c0-cb41-4765-b454-e0087597fbce,mobile
relationship--d1e11627-23e4-40f3-bcbc-2b832b0bbaa3,uses,malware--f5ff006c-702f-4ded-8e60-ca6c540d91bc,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--d22d309b-ab00-4f17-b6bf-7706f499cc5e,uses,malware--3049b2f2-e323-4cdb-91cb-13b37b904cbb,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--d22f2c45-d6fa-419a-8f25-65ea37529ccc,uses,malware--6a7aaab1-3e0a-48bb-ba66-bbf7665c0a65,attack-pattern--a9fa0d30-a8ff-45bf-922e-7720da0b7922,mobile
relationship--d2304825-cd71-4d74-ab9c-0f4ad510cad3,uses,malware--b0a243dd-8075-42f9-86f6-64989600ed20,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--d2749285-47d9-44a4-962f-9215e6fb580e,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--d2d7476e-66a4-4d46-877c-6e80678bbb38,mitigates,course-of-action--7b1cf46f-784b-405a-a8dd-4624c19d8321,attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,mobile
relationship--d300eb82-5ca0-48aa-a45f-d34242545e27,mitigates,course-of-action--ff4821f6-5afb-481b-8c0f-26c28c0d666c,attack-pattern--c6e17ca2-08b5-4379-9786-89bd05241831,mobile
relationship--d32003ba-959b-4377-aa04-f75275c32abf,uses,malware--f082fc59-0317-49cf-971f-a1b6296ebb52,attack-pattern--32063d7f-0a39-440d-a4a3-2694488f96cc,mobile
relationship--d358ac0b-4c67-44e3-939b-24cd36d3c3fb,uses,malware--f666e17c-b290-43b3-8947-b96bd5148fbb,attack-pattern--dd818ea5-adf5-41c7-93b5-f3b839a219fb,mobile
relationship--d39ceb9c-ef0c-4820-b363-dc8ce0f0d00c,uses,malware--838f647e-8ff8-48bd-bbd5-613cee7736cb,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--d3b4f74a-5183-405b-b64b-b79e1c4bd6fc,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--be63612f-a48f-44f2-a7a6-1763509fcf80,mobile
relationship--d3d901d7-1ddd-476c-af65-15a1affc422f,uses,malware--f97e2718-af50-41df-811f-215ebab45691,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--d3e06522-2a30-4d56-801e-9461178b80ce,uses,malware--c6abcaf8-1765-41f8-9fe5-03d42fd0f6c0,attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,mobile
relationship--d3e52467-d090-4ebd-b9b1-3022cc6d5df0,uses,malware--4b53eb01-57d7-47b4-b078-22766b002b36,attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,mobile
relationship--d4154247-90ce-43b9-8c17-5c28f67617f5,uses,malware--3d6c4389-3489-40a3-beda-c56e650b6f68,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--d447a927-c8a1-4123-bdac-ff9ab36f49be,uses,malware--f666e17c-b290-43b3-8947-b96bd5148fbb,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--d44b097a-1bba-40bd-8ec8-d717a3f3df0c,uses,malware--a15c9357-2be0-4836-beec-594f28b9b4a9,attack-pattern--670a4d75-103b-4b14-8a9e-4652fa795edd,mobile
relationship--d499cfc8-d5f8-4e05-ad82-a18d2823c558,uses,malware--cfe91950-c01f-4e1f-ada1-7ac9b4f79fd4,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--d4a5a902-231e-4878-ad5b-39620498b018,uses,malware--6a7aaab1-3e0a-48bb-ba66-bbf7665c0a65,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
